Date,Price,Open,High,Low,Change %
2009-08-16,1.4323,1.4188,1.4378,1.4047,0.83
2009-08-23,1.4299,1.4344,1.4407,1.4207,-0.17
2009-08-30,1.4293,1.4308,1.438,1.4178,-0.04
2009-09-06,1.457,1.4311,1.4637,1.4303,1.94
2009-09-13,1.471,1.4598,1.4769,1.4517,0.96
2009-09-20,1.4688,1.469,1.4844,1.4607,-0.15
2009-09-27,1.4572,1.47,1.4723,1.4482,-0.79
2009-10-04,1.473,1.4593,1.482,1.4582,1.08
2009-10-11,1.4906,1.4725,1.497,1.4678,1.19
2009-10-18,1.5003,1.4895,1.5063,1.483,0.65
2009-10-25,1.4718,1.5001,1.5064,1.4684,-1.9
2009-11-01,1.4849,1.4714,1.4919,1.4625,0.89
2009-11-08,1.4917,1.4887,1.5051,1.4822,0.46
2009-11-15,1.4861,1.4924,1.5017,1.4798,-0.38
2009-11-22,1.4967,1.486,1.5146,1.4828,0.71
2009-11-29,1.4851,1.501,1.5141,1.4819,-0.78
2009-12-06,1.4623,1.4853,1.4907,1.4585,-1.54
2009-12-13,1.4343,1.4625,1.4686,1.4259,-1.91
2009-12-20,1.4397,1.4305,1.4436,1.4217,0.38
2009-12-27,1.4326,1.4378,1.4461,1.4274,-0.49
2010-01-03,1.4413,1.4324,1.4484,1.4257,0.61
2010-01-10,1.4385,1.4433,1.4585,1.4338,-0.19
2010-01-17,1.4138,1.4339,1.4414,1.4026,-1.72
2010-01-24,1.3864,1.416,1.4198,1.3861,-1.94
2010-01-31,1.3664,1.3864,1.4028,1.3586,-1.44
2010-02-07,1.3618,1.3666,1.3841,1.3532,-0.34
2010-02-14,1.3615,1.3613,1.379,1.3443,-0.02
2010-02-21,1.3626,1.3638,1.3693,1.3451,0.08
2010-02-28,1.3622,1.3625,1.3737,1.3433,-0.03
2010-03-07,1.3763,1.363,1.3798,1.3535,1.04
2010-03-14,1.3534,1.3777,1.382,1.3502,-1.66
2010-03-21,1.3413,1.3527,1.3572,1.3268,-0.89
2010-03-28,1.3504,1.3488,1.3593,1.3384,0.68
2010-04-04,1.3499,1.3491,1.3541,1.3281,-0.04
2010-04-11,1.3499,1.3623,1.3694,1.3473,0.0
2010-04-18,1.3386,1.348,1.3525,1.3202,-0.84
2010-04-25,1.3298,1.3347,1.3416,1.3115,-0.66
2010-05-02,1.2762,1.3343,1.3343,1.2523,-4.03
2010-05-09,1.2363,1.2935,1.3096,1.2355,-3.13
2010-05-16,1.2573,1.2352,1.2675,1.2145,1.7
2010-05-23,1.227,1.2548,1.2562,1.2155,-2.41
2010-05-30,1.1976,1.2276,1.2356,1.1956,-2.4
2010-06-06,1.2113,1.1948,1.2155,1.1878,1.14
2010-06-13,1.2387,1.2127,1.2419,1.2116,2.26
2010-06-20,1.2377,1.244,1.247,1.221,-0.08
2010-06-27,1.2563,1.2374,1.2616,1.2152,1.5
2010-07-04,1.2637,1.2559,1.2725,1.2481,0.59
2010-07-11,1.2933,1.2642,1.301,1.2523,2.34
2010-07-18,1.2907,1.2896,1.3031,1.2733,-0.2
2010-07-25,1.3048,1.2903,1.3109,1.2877,1.09
2010-08-01,1.3285,1.3063,1.3336,1.3054,1.82
2010-08-08,1.2752,1.3292,1.331,1.275,-4.01
2010-08-15,1.2708,1.2761,1.2926,1.2664,-0.35
2010-08-22,1.2765,1.2706,1.2781,1.2587,0.45
2010-08-29,1.2896,1.2768,1.29,1.2626,1.03
2010-09-05,1.268,1.289,1.2921,1.2645,-1.67
2010-09-12,1.3048,1.2709,1.3162,1.2704,2.9
2010-09-19,1.3491,1.3055,1.3498,1.3028,3.4
2010-09-26,1.3792,1.3482,1.3796,1.3383,2.23
2010-10-03,1.3943,1.3793,1.4031,1.3638,1.09
2010-10-10,1.3979,1.3995,1.416,1.3774,0.26
2010-10-17,1.3952,1.3977,1.4053,1.3699,-0.19
2010-10-24,1.395,1.3958,1.4083,1.3735,-0.01
2010-10-31,1.4034,1.3964,1.4284,1.3863,0.6
2010-11-07,1.3693,1.4053,1.4087,1.3573,-2.43
2010-11-14,1.3687,1.3712,1.3752,1.3449,-0.04
2010-11-21,1.3243,1.3717,1.3789,1.3199,-3.24
2010-11-28,1.3415,1.3285,1.3418,1.2965,1.3
2010-12-05,1.3234,1.3383,1.3422,1.3164,-1.35
2010-12-12,1.3182,1.3207,1.35,1.3133,-0.39
2010-12-19,1.3118,1.3182,1.3205,1.3056,-0.49
2010-12-26,1.3379,1.3116,1.3427,1.3073,1.99
2011-01-02,1.2919,1.3348,1.3436,1.2906,-3.44
2011-01-09,1.3377,1.2882,1.3458,1.2873,3.55
2011-01-16,1.3618,1.3384,1.3629,1.3246,1.8
2011-01-23,1.3613,1.3638,1.376,1.3537,-0.04
2011-01-30,1.3586,1.3599,1.3862,1.3542,-0.2
2011-02-06,1.3549,1.3564,1.3747,1.3498,-0.27
2011-02-13,1.3697,1.351,1.3718,1.3428,1.09
2011-02-20,1.3751,1.3702,1.3838,1.3525,0.39
2011-02-27,1.3985,1.3759,1.4009,1.3712,1.7
2011-03-06,1.391,1.3998,1.404,1.3752,-0.54
2011-03-13,1.4179,1.3964,1.4187,1.3855,1.93
2011-03-20,1.4084,1.4184,1.4252,1.4052,-0.67
2011-03-27,1.4231,1.4048,1.4248,1.4022,1.04
2011-04-03,1.4481,1.4226,1.4491,1.4152,1.76
2011-04-10,1.4432,1.4456,1.4523,1.4365,-0.34
2011-04-17,1.4556,1.4418,1.465,1.4156,0.86
2011-04-24,1.4802,1.4561,1.4884,1.4495,1.69
2011-05-01,1.431,1.4825,1.4941,1.431,-3.32
2011-05-08,1.4121,1.437,1.4444,1.4067,-1.32
2011-05-15,1.4155,1.4081,1.4348,1.4049,0.24
2011-05-22,1.4324,1.4132,1.4325,1.3971,1.19
2011-05-29,1.4637,1.4315,1.4645,1.4257,2.19
2011-06-05,1.4348,1.463,1.4699,1.4323,-1.97
2011-06-12,1.4311,1.4331,1.4501,1.4074,-0.26
2011-06-19,1.4193,1.4275,1.4444,1.4128,-0.82
2011-06-26,1.4525,1.4193,1.4554,1.4104,2.34
2011-07-03,1.427,1.4543,1.458,1.4207,-1.76
2011-07-10,1.4153,1.4218,1.4284,1.3838,-0.82
2011-07-17,1.4356,1.4114,1.4441,1.4012,1.43
2011-07-24,1.4396,1.4397,1.4537,1.4229,0.28
2011-07-31,1.4282,1.4359,1.4455,1.4056,-0.79
2011-08-07,1.4249,1.4386,1.4402,1.4103,-0.23
2011-08-14,1.4398,1.4261,1.452,1.4259,1.05
2011-08-21,1.4499,1.4376,1.4503,1.4327,0.7
2011-08-28,1.4205,1.4498,1.4551,1.4184,-2.03
2011-09-04,1.3653,1.4167,1.4277,1.3628,-3.89
2011-09-11,1.38,1.357,1.3939,1.3502,1.08
2011-09-18,1.3498,1.3673,1.3791,1.3385,-2.19
2011-09-25,1.3386,1.3509,1.3691,1.3363,-0.83
2011-10-02,1.3377,1.3338,1.3527,1.3147,-0.07
2011-10-09,1.3877,1.3397,1.3896,1.3378,3.74
2011-10-16,1.3896,1.3885,1.3916,1.3653,0.14
2011-10-23,1.4148,1.3866,1.4249,1.3798,1.81
2011-10-30,1.3796,1.415,1.4171,1.361,-2.49
2011-11-06,1.3752,1.3838,1.3861,1.3483,-0.32
2011-11-13,1.351,1.3807,1.3813,1.3422,-1.76
2011-11-20,1.3234,1.3506,1.3569,1.3211,-2.04
2011-11-27,1.3403,1.3318,1.3549,1.3258,1.28
2011-12-04,1.3375,1.3438,1.3489,1.3283,-0.21
2011-12-11,1.3035,1.3384,1.3388,1.2947,-2.54
2011-12-18,1.3043,1.3045,1.3199,1.2982,0.06
2011-12-25,1.2948,1.3047,1.3085,1.2858,-0.73
2012-01-01,1.2721,1.2938,1.3077,1.2696,-1.75
2012-01-08,1.2677,1.2691,1.2879,1.2624,-0.35
2012-01-15,1.2938,1.2637,1.2986,1.2624,2.06
2012-01-22,1.3226,1.2872,1.323,1.2872,2.23
2012-01-29,1.3144,1.3224,1.323,1.3024,-0.62
2012-02-05,1.3175,1.3113,1.3323,1.3028,0.24
2012-02-12,1.3152,1.3207,1.3283,1.2973,-0.17
2012-02-19,1.3457,1.3187,1.3489,1.3175,2.32
2012-02-26,1.3203,1.3466,1.3487,1.3188,-1.89
2012-03-04,1.3114,1.319,1.3291,1.3096,-0.67
2012-03-11,1.3175,1.3112,1.3193,1.3004,0.47
2012-03-18,1.3273,1.3181,1.3295,1.3135,0.74
2012-03-25,1.3344,1.3272,1.3386,1.3191,0.53
2012-04-01,1.3096,1.336,1.3382,1.3035,-1.86
2012-04-08,1.3077,1.3102,1.3215,1.3034,-0.15
2012-04-15,1.3224,1.3068,1.3228,1.2995,1.12
2012-04-22,1.3255,1.3194,1.3273,1.3106,0.23
2012-04-29,1.3083,1.3241,1.3285,1.3079,-1.3
2012-05-06,1.2917,1.303,1.3067,1.2905,-1.27
2012-05-13,1.2783,1.2882,1.2905,1.2641,-1.04
2012-05-20,1.2517,1.2783,1.2826,1.2497,-2.08
2012-05-27,1.2435,1.2569,1.2626,1.2288,-0.66
2012-06-03,1.2517,1.2433,1.2626,1.2386,0.66
2012-06-10,1.2638,1.2659,1.267,1.2443,0.97
2012-06-17,1.257,1.2722,1.2749,1.252,-0.54
2012-06-24,1.266,1.2553,1.2694,1.2407,0.72
2012-07-01,1.2288,1.2672,1.2674,1.226,-2.94
2012-07-08,1.2252,1.2271,1.2334,1.2161,-0.29
2012-07-15,1.2157,1.2255,1.2322,1.2144,-0.78
2012-07-22,1.2319,1.2119,1.239,1.2041,1.33
2012-07-29,1.2387,1.2342,1.2406,1.2134,0.55
2012-08-05,1.229,1.2378,1.2443,1.2239,-0.78
2012-08-12,1.2334,1.228,1.2386,1.2255,0.36
2012-08-19,1.2513,1.2344,1.259,1.2294,1.45
2012-08-26,1.2577,1.2512,1.2638,1.2465,0.51
2012-09-02,1.2816,1.2567,1.2818,1.2501,1.9
2012-09-09,1.3127,1.2809,1.3171,1.2755,2.43
2012-09-16,1.298,1.3127,1.3169,1.2919,-1.12
2012-09-23,1.2858,1.298,1.299,1.2828,-0.94
2012-09-30,1.3034,1.2859,1.3072,1.2803,1.37
2012-10-07,1.295,1.303,1.3035,1.2824,-0.64
2012-10-14,1.3022,1.2956,1.314,1.289,0.56
2012-10-21,1.2942,1.3014,1.3085,1.2883,-0.61
2012-10-28,1.2837,1.2948,1.3022,1.282,-0.81
2012-11-04,1.2709,1.2812,1.2877,1.2689,-1.0
2012-11-11,1.2744,1.2712,1.2803,1.2662,0.28
2012-11-18,1.2976,1.2738,1.2992,1.2729,1.82
2012-11-25,1.2986,1.2973,1.3028,1.2879,0.08
2012-12-02,1.2927,1.2986,1.3129,1.2881,-0.45
2012-12-09,1.3163,1.2902,1.3175,1.288,1.83
2012-12-16,1.3188,1.319,1.331,1.3144,0.19
2012-12-23,1.3216,1.319,1.3287,1.3167,0.21
2012-12-30,1.3069,1.3213,1.3301,1.2999,-1.11
2013-01-06,1.3344,1.3071,1.3366,1.3017,2.1
2013-01-13,1.3319,1.3342,1.3405,1.3258,-0.19
2013-01-20,1.3462,1.3321,1.3481,1.3264,1.07
2013-01-27,1.364,1.3464,1.3712,1.3414,1.32
2013-02-03,1.3365,1.3643,1.366,1.3354,-2.02
2013-02-10,1.3363,1.3359,1.3521,1.3306,-0.01
2013-02-17,1.319,1.3359,1.3436,1.3146,-1.29
2013-02-24,1.3022,1.3176,1.3319,1.2967,-1.27
2013-03-03,1.3006,1.3018,1.3136,1.2957,-0.12
2013-03-10,1.3076,1.2999,1.3109,1.2912,0.54
2013-03-17,1.2988,1.2959,1.3011,1.2845,-0.67
2013-03-24,1.282,1.2973,1.3051,1.2752,-1.29
2013-03-31,1.299,1.2814,1.3041,1.2746,1.33
2013-04-07,1.3112,1.2974,1.3139,1.2962,0.94
2013-04-14,1.3052,1.3132,1.3202,1.3001,-0.46
2013-04-21,1.3028,1.3081,1.3095,1.2957,-0.18
2013-04-28,1.3115,1.3031,1.3244,1.3028,0.67
2013-05-05,1.2993,1.3114,1.3195,1.2936,-0.93
2013-05-12,1.2839,1.2957,1.3029,1.2796,-1.19
2013-05-19,1.2932,1.2812,1.3001,1.2805,0.72
2013-05-26,1.2999,1.2929,1.3065,1.2841,0.52
2013-06-02,1.3223,1.2983,1.3305,1.2955,1.72
2013-06-09,1.3347,1.3207,1.3391,1.3177,0.94
2013-06-16,1.3123,1.3341,1.3416,1.3099,-1.68
2013-06-23,1.301,1.3117,1.3152,1.2985,-0.86
2013-06-30,1.2832,1.3007,1.308,1.2807,-1.37
2013-07-07,1.3068,1.2826,1.3203,1.2756,1.84
2013-07-14,1.3142,1.3066,1.3176,1.2994,0.57
2013-07-21,1.3279,1.314,1.3297,1.3129,1.04
2013-07-28,1.3283,1.3274,1.3346,1.319,0.03
2013-08-04,1.3343,1.3274,1.3401,1.3232,0.45
2013-08-11,1.3329,1.3338,1.338,1.3205,-0.1
2013-08-18,1.3382,1.3327,1.3453,1.3298,0.4
2013-08-25,1.3222,1.3384,1.3401,1.3175,-1.2
2013-09-01,1.318,1.3233,1.3237,1.3104,-0.32
2013-09-08,1.3294,1.317,1.3326,1.316,0.86
2013-09-15,1.3524,1.3307,1.357,1.3297,1.73
2013-09-22,1.3522,1.3546,1.3565,1.3461,-0.01
2013-09-29,1.3558,1.3479,1.3646,1.3467,0.27
2013-10-06,1.3542,1.3556,1.3608,1.3486,-0.12
2013-10-13,1.3685,1.3544,1.3704,1.3472,1.06
2013-10-20,1.3805,1.3687,1.3833,1.365,0.88
2013-10-27,1.3487,1.3805,1.3819,1.3481,-2.3
2013-11-03,1.3371,1.3489,1.3548,1.3296,-0.86
2013-11-10,1.3495,1.3361,1.3506,1.3344,0.93
2013-11-17,1.3558,1.3501,1.3578,1.3399,0.47
2013-11-24,1.359,1.355,1.3622,1.3491,0.24
2013-12-01,1.3706,1.359,1.3708,1.3525,0.85
2013-12-08,1.3743,1.3721,1.3812,1.3694,0.27
2013-12-15,1.3672,1.3739,1.3811,1.3624,-0.52
2013-12-22,1.3742,1.367,1.3893,1.3654,0.51
2013-12-29,1.3588,1.3744,1.3821,1.3582,-1.12
2014-01-05,1.367,1.359,1.3689,1.355,0.6
2014-01-12,1.3541,1.367,1.37,1.3517,-0.94
2014-01-19,1.3678,1.3544,1.3741,1.3509,1.01
2014-01-26,1.3487,1.3677,1.3718,1.348,-1.4
2014-02-02,1.3635,1.3494,1.3642,1.3477,1.1
2014-02-09,1.3693,1.3634,1.3718,1.3563,0.43
2014-02-16,1.374,1.3689,1.3776,1.3688,0.34
2014-02-23,1.3803,1.3735,1.3824,1.3641,0.46
2014-03-02,1.3878,1.3787,1.3917,1.3708,0.54
2014-03-09,1.3914,1.3874,1.3967,1.3832,0.26
2014-03-16,1.3794,1.3912,1.395,1.375,-0.86
2014-03-23,1.3753,1.3792,1.3876,1.3705,-0.3
2014-03-30,1.3703,1.3755,1.382,1.3672,-0.36
2014-04-06,1.3885,1.3697,1.3907,1.369,1.33
2014-04-13,1.3815,1.3838,1.3867,1.379,-0.5
2014-04-20,1.3833,1.381,1.3856,1.3785,0.13
2014-04-27,1.387,1.3834,1.3889,1.3775,0.27
2014-05-04,1.376,1.3873,1.3995,1.3746,-0.79
2014-05-11,1.3695,1.3752,1.3777,1.3649,-0.47
2014-05-18,1.3634,1.3702,1.3735,1.3615,-0.45
2014-05-25,1.3631,1.3626,1.3669,1.3585,-0.02
2014-06-01,1.3643,1.3634,1.3678,1.3504,0.09
2014-06-08,1.3542,1.3643,1.3668,1.351,-0.74
2014-06-15,1.3599,1.3535,1.3643,1.3512,0.42
2014-06-22,1.3649,1.3595,1.3653,1.3574,0.37
2014-06-29,1.3596,1.3647,1.3702,1.3586,-0.39
2014-07-06,1.3609,1.3596,1.3651,1.3575,0.1
2014-07-13,1.3525,1.3601,1.3639,1.3491,-0.62
2014-07-20,1.3432,1.3529,1.3552,1.3422,-0.69
2014-07-27,1.343,1.3432,1.3445,1.3367,-0.01
2014-08-03,1.3411,1.3427,1.3434,1.3332,-0.14
2014-08-10,1.3399,1.3401,1.3416,1.3336,-0.09
2014-08-17,1.3243,1.3394,1.3401,1.322,-1.16
2014-08-24,1.3133,1.3218,1.322,1.3131,-0.83
2014-08-31,1.295,1.3138,1.3161,1.2919,-1.39
2014-09-07,1.2965,1.2943,1.298,1.2859,0.12
2014-09-14,1.2829,1.2976,1.2995,1.2827,-1.05
2014-09-21,1.2685,1.2828,1.2902,1.2677,-1.12
2014-09-28,1.2517,1.2685,1.2716,1.25,-1.32
2014-10-05,1.2628,1.2508,1.2792,1.2503,0.89
2014-10-12,1.2763,1.2637,1.2887,1.262,1.07
2014-10-19,1.267,1.2757,1.2839,1.2612,-0.73
2014-10-26,1.2525,1.2682,1.2771,1.2485,-1.14
2014-11-02,1.2454,1.2517,1.2579,1.236,-0.57
2014-11-09,1.2524,1.2453,1.2549,1.2395,0.56
2014-11-16,1.239,1.2528,1.2602,1.2375,-1.07
2014-11-23,1.2452,1.2378,1.2533,1.2359,0.5
2014-11-30,1.2286,1.2455,1.2507,1.2271,-1.33
2014-12-07,1.2462,1.2279,1.2496,1.2247,1.43
2014-12-14,1.2228,1.2464,1.2571,1.2222,-1.88
2014-12-21,1.2176,1.2227,1.2273,1.2166,-0.43
2014-12-28,1.2003,1.2184,1.2223,1.2002,-1.42
2015-01-04,1.1842,1.2004,1.2008,1.1756,-1.34
2015-01-11,1.1569,1.184,1.1872,1.1462,-2.31
2015-01-18,1.1208,1.155,1.1675,1.1114,-3.12
2015-01-25,1.1288,1.1186,1.1424,1.11,0.71
2015-02-01,1.1316,1.1284,1.1535,1.128,0.25
2015-02-08,1.1385,1.1317,1.1443,1.1272,0.61
2015-02-15,1.1381,1.1386,1.1453,1.128,-0.04
2015-02-22,1.1196,1.1384,1.1415,1.1178,-1.63
2015-03-01,1.0844,1.1187,1.1241,1.0841,-3.14
2015-03-08,1.0495,1.0832,1.0908,1.0462,-3.22
2015-03-15,1.0822,1.0494,1.1033,1.0458,3.12
2015-03-22,1.0889,1.0837,1.1053,1.0768,0.62
2015-03-29,1.0978,1.0889,1.1028,1.0714,0.82
2015-04-05,1.0604,1.099,1.1037,1.0569,-3.41
2015-04-12,1.0807,1.0602,1.085,1.0521,1.91
2015-04-19,1.0874,1.0822,1.0901,1.066,0.62
2015-04-26,1.1201,1.0872,1.1291,1.0819,3.01
2015-05-03,1.1204,1.1201,1.1393,1.1066,0.03
2015-05-10,1.1453,1.1198,1.1467,1.1132,2.22
2015-05-17,1.1018,1.1442,1.1451,1.1003,-3.8
2015-05-24,1.0988,1.1004,1.101,1.0819,-0.27
2015-05-31,1.1113,1.0988,1.1381,1.0888,1.14
2015-06-07,1.1269,1.1114,1.1385,1.1081,1.4
2015-06-14,1.1353,1.1226,1.1437,1.1189,0.75
2015-06-21,1.1166,1.1364,1.1412,1.1131,-1.65
2015-06-28,1.1114,1.1032,1.128,1.0955,-0.47
2015-07-05,1.1164,1.0994,1.1218,1.0917,0.45
2015-07-12,1.083,1.1106,1.1198,1.0828,-2.99
2015-07-19,1.0984,1.0833,1.102,1.081,1.42
2015-07-26,1.0988,1.0972,1.1129,1.0893,0.04
2015-08-02,1.0969,1.0972,1.0998,1.0851,-0.17
2015-08-09,1.1106,1.0966,1.1213,1.0924,1.25
2015-08-16,1.1389,1.1107,1.1394,1.1018,2.55
2015-08-23,1.1179,1.1361,1.1711,1.1156,-1.84
2015-08-30,1.1147,1.1174,1.1332,1.1087,-0.29
2015-09-06,1.134,1.1158,1.1349,1.112,1.73
2015-09-13,1.1305,1.1336,1.146,1.1213,-0.31
2015-09-20,1.1195,1.1281,1.1329,1.1103,-0.97
2015-09-27,1.1211,1.1195,1.1319,1.1135,0.14
2015-10-04,1.1358,1.1223,1.1391,1.1174,1.31
2015-10-11,1.1346,1.1355,1.1496,1.1334,-0.11
2015-10-18,1.1018,1.1353,1.1389,1.0997,-2.89
2015-10-25,1.1005,1.1007,1.1096,1.0895,-0.12
2015-11-01,1.0741,1.1016,1.1054,1.0709,-2.4
2015-11-08,1.0779,1.0737,1.0831,1.0675,0.35
2015-11-15,1.0646,1.0752,1.0781,1.0618,-1.23
2015-11-22,1.0593,1.0648,1.0692,1.0568,-0.5
2015-11-29,1.0886,1.0592,1.0982,1.054,2.77
2015-12-06,1.099,1.086,1.1043,1.0796,0.96
2015-12-13,1.0868,1.0986,1.1062,1.0802,-1.11
2015-12-20,1.0977,1.0865,1.0988,1.085,1.0
2015-12-27,1.086,1.0964,1.0994,1.0845,-1.07
2016-01-03,1.0932,1.0858,1.0949,1.0712,0.66
2016-01-10,1.0917,1.0925,1.0987,1.0806,-0.14
2016-01-17,1.0797,1.0919,1.0978,1.078,-1.1
2016-01-24,1.0837,1.0799,1.097,1.0789,0.37
2016-01-31,1.1159,1.0834,1.1246,1.0815,2.97
2016-02-07,1.126,1.1159,1.1378,1.1086,0.91
2016-02-14,1.1135,1.1252,1.1254,1.1066,-1.11
2016-02-21,1.0934,1.1128,1.1137,1.0913,-1.81
2016-02-28,1.1004,1.0933,1.1045,1.0826,0.64
2016-03-06,1.1153,1.1009,1.122,1.0823,1.35
2016-03-13,1.127,1.1152,1.1345,1.1058,1.05
2016-03-20,1.1166,1.1271,1.1287,1.1145,-0.92
2016-03-27,1.1387,1.1162,1.1439,1.1153,1.98
2016-04-03,1.1401,1.1394,1.1456,1.1327,0.12
2016-04-10,1.1283,1.1408,1.1467,1.1235,-1.04
2016-04-17,1.1234,1.1299,1.1398,1.122,-0.43
2016-04-24,1.1456,1.123,1.1461,1.1215,1.98
